"rt","key_press","correct","choices","correct_choice","trial_duration","response_ends_trial","number_of_dots","number_of_sets","coherent_direction","coherence","dot_radius","dot_life","move_distance","aperture_width","aperture_height","dot_color","background_color","RDK_type","aperture_type","reinsert_type","frame_rate","frame_rate_array","number_of_frames","trial_type","trial_index","time_elapsed","internal_node_id"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.68666666666589","[16.085000000020955,17.255000000004657,16.64499999996042,16.619999999995343,16.67000000004191,16.21999999997206,32.09999999997672,1.695000000006985,16.900000000023283,16.625,15.89000000001397,17.53499999997439]","12","RDK","2342","503757","0.0-0.0-2342.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.655833333332946","[16.544999999983702,17.990000000048894,22.73499999998603,9.065000000002328,16.945000000006985,16.709999999962747,16.05999999999767,16.290000000037253,26.679999999993015,7.565000000002328,15.75,17.53499999997439]","12","RDK","2343","503970","0.0-0.0-2343.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.18227272727315","[16.619999999995343,16.669999999983702,16.67000000004191,16.67499999998836,35.039999999979045,15.285000000032596,16.570000000006985,16.604999999981374,16.59499999997206,16.800000000046566,16.474999999976717]","11","RDK","2344","504190","0.0-0.0-2344.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.097272727273364","[15.604999999981374,17.395000000018626,16.56500000000233,16.604999999981374,16.725000000034925,16.630000000004657,33.964999999967404,15.715000000025611,17.214999999967404,16.65500000002794,15.994999999995343]","11","RDK","2345","504406","0.0-0.0-2345.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.63041666666686","[16.464999999967404,16.760000000009313,15.595000000030268,17.479999999981374,16.904999999969732,16.720000000030268,16.544999999983702,16.55999999999767,16.695000000006985,16.669999999983702,15.715000000025611,17.455000000016298]","12","RDK","2346","504625","0.0-0.0-2346.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.67499999999806","[16.59499999997206,16.630000000004657,16.70000000001164,16.619999999995343,16.65500000002794,15.929999999993015,32.40499999996973,1.570000000006985,17.364999999990687,16.195000000006985,16.60999999998603,16.82500000001164]","12","RDK","2347","504840","0.0-0.0-2347.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.650416666666086","[16.014999999955762,17.345000000030268,16.56500000000233,16.679999999993015,16.554999999993015,16.84000000002561,15.914999999979045,17.239999999990687,16.150000000023283,17.214999999967404,16.665000000037253,16.619999999995343]","12","RDK","2348","505054","0.0-0.0-2348.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.645833333333332","[16.59000000002561,16.73499999998603,17.510000000009313,15.784999999974389,16.82500000001164,16.23000000003958,16.949999999953434,16.695000000006985,16.645000000018626,16.710000000020955,15.75,17.324999999953434]","12","RDK","2349","505274","0.0-0.0-2349.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","15.370833333329452","[2.195000000006985,16.429999999993015,16.614999999990687,15.834999999962747,16.875,19.56000000005588,14.039999999979045,16.210000000020955,16.274999999965075,17.17499999998836,16.554999999993015,16.68499999999767]","12","RDK","2350","505491","0.0-0.0-2350.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.251363636364907","[15.760000000009313,17.32500000001164,16.73499999998603,16.679999999993015,16.600000000034925,16.639999999955762,34.30999999999767,15.320000000006985,17.23499999998603,16.76500000001397,17.395000000018626]","11","RDK","2351","505708","0.0-0.0-2351.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.15545454545645","[16.45000000001164,16.669999999983702,16.69000000000233,16.17499999998836,17.220000000030268,16.669999999983702,33.63000000000466,16.43499999999767,16.619999999995343,15.799999999988358,17.350000000034925]","11","RDK","2352","505923","0.0-0.0-2352.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.659545454545878","[16.75,16.479999999981374,16.75,16.675000000046566,16.619999999995343,15.979999999981374,17.40999999997439,16.619999999995343,16.615000000048894,16.649999999965075,16.705000000016298]","11","RDK","2353","506136","0.0-0.0-2353.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.561249999998836","[15.320000000006985,15.974999999976717,17.369999999995343,16.695000000006985,16.67000000004191,16.634999999951106,16.675000000046566,16.029999999969732,17.29999999998836,16.040000000037253,17.459999999962747,16.56500000000233]","12","RDK","2354","506342","0.0-0.0-2354.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.58291666666628","[16.55999999999767,15.820000000006985,17.574999999953434,16.380000000004657,16.369999999995343,17.275000000023283,16.625,16.68499999999767,16.664999999979045,16.705000000016298,16.635000000009313,15.700000000011642]","12","RDK","2355","506553","0.0-0.0-2355.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.700000000001058","[17.114999999990687,16.595000000030268,16.69000000000233,15.964999999967404,17.300000000046566,16.68499999999767,32.48999999999069,2.0750000000116415,16.029999999969732,16.28000000002794,16.474999999976717]","11","RDK","2356","506770","0.0-0.0-2356.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.099545454548206","[15.570000000006985,16.68499999999767,15.840000000025611,17.459999999962747,16.80999999999767,16.619999999995343,33.90500000002794,16.104999999981374,16.65500000002794,16.09499999997206,17.350000000034925]","11","RDK","2357","506971","0.0-0.0-2357.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.19227272727188","[16.600000000034925,16.65999999997439,16.73499999998603,16.665000000037253,16.649999999965075,16.070000000006985,34.92499999998836,15.92000000004191,16.55999999999767,16.005000000004657,17.324999999953434]","11","RDK","2358","507190","0.0-0.0-2358.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.67666666666628","[16.135000000009313,17.255000000004657,16.525000000023283,16.789999999979045,16.554999999993015,16.580000000016298,16.584999999962747,15.809999999997672,17.53000000002794,16.885000000009313,16.59499999997206,16.875]","12","RDK","2359","507408","0.0-0.0-2359.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.25","[16.45000000001164,16.794999999983702,33.24499999999534,16.89000000001397,16.709999999962747,16.5,16.705000000016298,16.68499999999767,16.635000000009313,15.885000000009313]","10","RDK","2360","507620","0.0-0.0-2360.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.093636363638904","[15.549999999988358,16.67000000004191,16.604999999981374,16.650000000023283,16.679999999993015,16.67499999998836,35.45000000001164,14.839999999967404,16.43499999999767,16.830000000016298,16.645000000018626]","11","RDK","2361","507824","0.0-0.0-2361.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.17545454545391","[16.485000000044238,16.099999999976717,16.25,17.294999999983702,16.96500000002561,16.65999999997439,34.46500000002561,14.690000000002328,17.39499999996042,17.09000000002561,16.53499999997439]","11","RDK","2362","508041","0.0-0.0-2362.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.12136363636554","[16.585000000020955,16.68499999999767,16.695000000006985,15.854999999981374,17.179999999993015,16.989999999990687,33.64000000001397,16.369999999995343,16.710000000020955,16.744999999995343,15.880000000004657]","11","RDK","2363","508257","0.0-0.0-2363.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.625416666667054","[16.205000000016298,16.82500000001164,16.53499999997439,16.725000000034925,16.649999999965075,16.710000000020955,15.864999999990687,19.455000000016298,21.94000000000233,9.339999999967404,16.619999999995343,16.635000000009313]","12","RDK","2364","508473","0.0-0.0-2364.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.68500000000296","[16.525000000023283,17.10999999998603,17.054999999993015,16.054999999993015,16.669999999983702,16.650000000023283,16.849999999976717,16.520000000018626,15.590000000025611,17.44000000000233,17.070000000006985]","11","RDK","2365","508690","0.0-0.0-2365.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.289583333336243","[11.975000000034925,16.75,16.885000000009313,16.45499999995809,15.785000000032596,20.714999999967404,13.965000000025611,16.275000000023283,16.625,16.904999999969732,16.445000000006985,16.695000000006985]","12","RDK","2366","508897","0.0-0.0-2366.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.410000000003492","[17.369999999995343,16.98499999998603,16.44000000000233,16.485000000044238,16.64499999996042,16.645000000018626,34.11999999999534,16.04999999998836,16.710000000020955,16.650000000023283]","10","RDK","2367","509107","0.0-0.0-2367.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.18958333333042","[11.084999999962747,16.65500000002794,16.68499999999767,15.98499999998603,17.42499999998836,16.59000000002561,16.59000000002561,17.07999999995809,16.869999999995343,16.175000000046566,16.80999999999767,16.324999999953434]","12","RDK","2368","509312","0.0-0.0-2368.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.168636363639962","[16.42499999998836,16.62000000005355,16.57999999995809,16.650000000023283,16.779999999969732,15.565000000002328,35.24499999999534,15.994999999995343,16.53000000002794,16.82500000001164,16.64000000001397]","11","RDK","2369","509525","0.0-0.0-2369.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.653333333330618","[15.895000000018626,17.01999999996042,16.85500000003958,16.619999999995343,16.68499999999767,16.654999999969732,16.65500000002794,25.854999999981374,6.585000000020955,17.619999999995343,16.78499999997439,16.60999999998603]","12","RDK","2370","509742","0.0-0.0-2370.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.150000000002116","[16.65999999997439,16.675000000046566,16.654999999969732,35.20000000001164,15.270000000018626,16.31500000000233,16.649999999965075,16.75,16.679999999993015,16.60500000003958,16.19000000000233]","11","RDK","2371","509958","0.0-0.0-2371.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","15.262083333334886","[2.6849999999976717,14.730000000039581,15.729999999981374,16.68499999999767,16.654999999969732,15.825000000011642,17.17499999998836,17.06500000000233,16.540000000037253,16.70499999995809,16.615000000048894,16.73499999998603]","12","RDK","2372","510172","0.0-0.0-2372.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.667499999995925","[15.639999999955762,17.34000000002561,17.04999999998836,16.625,16.64000000001397,16.64000000001397,16.664999999979045,16.645000000018626,15.824999999953434,17.475000000034925,16.919999999983702,16.544999999983702]","12","RDK","2373","510389","0.0-0.0-2373.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.628333333331586","[16.794999999983702,16.679999999993015,16.705000000016298,15.880000000004657,17.42499999998836,16.729999999981374,30.775000000023283,1.6300000000046566,17.51500000001397,15.709999999962747,17.68499999999767,16.010000000009313]","12","RDK","2374","510609","0.0-0.0-2374.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.185454545457933","[16.535000000032596,16.024999999965075,17.29999999998836,16.610000000044238,16.669999999983702,16.669999999983702,34.07500000001164,16.15500000002794,16.529999999969732,16.755000000004657,16.71500000002561]","11","RDK","2375","510826","0.0-0.0-2375.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.183181818183087","[15.690000000002328,34.68499999999767,16.294999999983702,16.635000000009313,16.774999999965075,16.62000000005355,16.739999999990687,15.85999999998603,17.17499999998836,16.875,16.665000000037253]","11","RDK","2376","511040","0.0-0.0-2376.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.626249999996315","[16.574999999953434,16.68499999999767,16.720000000030268,15.815000000002328,17.529999999969732,32.20000000001164,1.2399999999906868,17.330000000016298,15.869999999995343,16.804999999993015,16.625,16.119999999995343]","12","RDK","2377","511260","0.0-0.0-2377.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.14454545454778","[16.375,16.595000000030268,16.59499999997206,16.625,16.679999999993015,16.675000000046566,33.86499999999069,15.739999999990687,17.179999999993015,16.599999999976717,16.660000000032596]","11","RDK","2378","511474","0.0-0.0-2378.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.204090909090485","[15.544999999983702,17.31500000000233,17.17499999998836,16.55999999999767,16.664999999979045,16.64000000001397,34.35499999998137,15,17.220000000030268,17.10999999998603,16.660000000032596]","11","RDK","2379","511693","0.0-0.0-2379.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.129999999999367","[16.489999999990687,16.664999999979045,16.665000000037253,15.779999999969732,17.45000000001164,16.885000000009313,33.73999999999069,16.205000000016298,16.709999999962747,16.660000000032596,16.179999999993015]","11","RDK","2380","511910","0.0-0.0-2380.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.641666666667636","[16.285000000032596,16.679999999993015,16.71999999997206,16.570000000006985,16.69000000000233,16.67499999998836,16.05999999999767,17.275000000023283,16.714999999967404,16.735000000044238,16.574999999953434,16.720000000030268]","12","RDK","2381","512122","0.0-0.0-2381.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.68541666666958","[16.610000000044238,16.274999999965075,17.119999999995343,32.52500000002328,2.0750000000116415,15.794999999983702,16.26500000001397,16.70000000001164,15.774999999965075,17.614999999990687,16.89000000001397,16.580000000016298]","12","RDK","2382","512342","0.0-0.0-2382.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.103636363632344","[16.5,16.42499999998836,17.005000000004657,15.669999999983702,17.45000000001164,16.875,36.089999999967404,13.880000000004657,16.71500000002561,16.635000000009313,15.894999999960419]","11","RDK","2383","512560","0.0-0.0-2383.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.17909090909366","[16.695000000006985,16.570000000006985,16.630000000004657,16.64499999996042,16.710000000020955,16.664999999979045,34.23500000004424,15.885000000009313,16.64499999996042,16.710000000020955,16.580000000016298]","11","RDK","2384","512773","0.0-0.0-2384.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.3429999999993","[16.65500000002794,16.17499999998836,17.19000000000233,16.67499999998836,15.880000000004657,17.375,33.70000000001164,15.409999999974389,17.400000000023283,16.96999999997206]","10","RDK","2385","512992","0.0-0.0-2385.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","15.060416666669576","[2.4400000000023283,12.580000000016298,15.614999999990687,16.78000000002794,15.849999999976717,17.664999999979045,16.635000000009313,16.54999999998836,16.59000000002561,16.669999999983702,16.675000000046566,16.67499999998836]","12","RDK","2386","513200","0.0-0.0-2386.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.68545454545264","[17.334999999962747,16.89000000001397,16.64000000001397,16.255000000004657,17.06500000000233,16.654999999969732,15.690000000002328,16.96500000002561,17.375,16.635000000009313,16.03499999997439]","11","RDK","2387","513405","0.0-0.0-2387.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.05772727272812","[15.654999999969732,16.725000000034925,16.679999999993015,16.09499999997206,17.19000000000233,16.705000000016298,32.46500000002561,17.67499999998836,16.630000000004657,16.529999999969732,16.285000000032596]","11","RDK","2388","513610","0.0-0.0-2388.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.089545454544183","[16.630000000004657,16.625,16.70000000001164,16.664999999979045,16.675000000046566,15.714999999967404,35.23999999999069,15.910000000032596,16.479999999981374,16.710000000020955,15.634999999951106]","11","RDK","2389","513825","0.0-0.0-2389.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.209090909089852","[15.739999999990687,17.48499999998603,16.81500000000233,16.619999999995343,16.625,16.710000000020955,34.17499999998836,15.23499999998603,17.470000000030268,16.54999999998836,16.875]","11","RDK","2390","514043","0.0-0.0-2390.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.157272727271035","[16.589999999967404,16.67000000004191,16.669999999983702,16.020000000018626,17.459999999962747,16.520000000018626,33.76000000000931,16.330000000016298,16.62999999994645,16.650000000023283,16.429999999993015]","11","RDK","2391","514259","0.0-0.0-2391.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.641666666667636","[16.59000000002561,16.48499999998603,15.875,17.399999999965075,16.675000000046566,15.635000000009313,17.34499999997206,16.260000000009313,17.46999999997206,16.610000000044238,16.69000000000233,16.664999999979045]","12","RDK","2392","514475","0.0-0.0-2392.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.688181818182453","[15.739999999990687,17.285000000032596,16.96999999997206,15.659999999974389,32.990000000048894,1.9099999999743886,16.619999999995343,16.220000000030268,15.924999999988358,17.39000000001397,16.85999999998603]","11","RDK","2393","514692","0.0-0.0-2393.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.258749999998447","[11.944999999948777,16.54500000004191,16.729999999981374,16.604999999981374,16.145000000018626,17.585000000020955,16.21999999997206,16.669999999983702,16.17000000004191,17.154999999969732,16.635000000009313,16.70000000001164]","12","RDK","2394","514898","0.0-0.0-2394.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.71166666666492","[17.135000000009313,16.695000000006985,16.65999999997439,16.669999999983702,16.62000000005355,16.68499999999767,31.62999999994645,1.625,17.485000000044238,16.04999999998836,16.744999999995343,16.539999999979045]","12","RDK","2395","515110","0.0-0.0-2395.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.179999999998305","[16.279999999969732,15.705000000016298,17.294999999983702,16.990000000048894,16.70499999995809,16.600000000034925,34.304999999993015,15.789999999979045,15.934999999997672,17.35999999998603,17.01500000001397]","11","RDK","2396","515327","0.0-0.0-2396.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.634583333337407","[16.28000000002794,16.775000000023283,16.57999999995809,16.770000000018626,16.14000000001397,17.214999999967404,15.880000000004657,17.32500000001164,16.669999999983702,16.619999999995343,16.679999999993015,16.680000000051223]","12","RDK","2397","515540","0.0-0.0-2397.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.23272727272706","[17.149999999965075,16.710000000020955,32.899999999965075,17.179999999993015,16.695000000006985,16.550000000046566,16.294999999983702,17.099999999976717,16.29500000004191,16.959999999962747,16.725000000034925]","11","RDK","2398","515758","0.0-0.0-2398.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.68363636363806","[16.665000000037253,15.695000000006985,17.319999999948777,17.085000000020955,16.650000000023283,16.25,19.419999999983702,14.654999999969732,16.39000000001397,15.744999999995343,17.645000000018626]","11","RDK","2399","515975","0.0-0.0-2399.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.251666666668218","[11.570000000006985,16.664999999979045,16.65500000002794,16.625,16.724999999976717,15.799999999988358,17.46500000002561,17.98499999998603,15.98499999998603,16.21500000002561,16.645000000018626,16.68499999999767]","12","RDK","2400","516182","0.0-0.0-2400.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.184545454547994","[15.929999999993015,17.410000000032596,16.73499999998603,16.330000000016298,16.69000000000233,16.68499999999767,33.929999999993015,15.820000000006985,17.029999999969732,16.960000000020955,16.510000000009313]","11","RDK","2401","516394","0.0-0.0-2401.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","15.374583333332945","[2.3399999999674037,16.244999999995343,14.90500000002794,17.30999999999767,17.244999999995343,16.679999999993015,16.544999999983702,18,15.885000000009313,16.095000000030268,15.70499999995809,17.540000000037253]","12","RDK","2402","516610","0.0-0.0-2402.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.639583333332364","[16.73499999998603,16.385000000009313,16.55999999999767,16.60999999998603,16.695000000006985,15.775000000023283,17.43499999999767,16.93499999999767,16.54999999998836,16.69000000000233,16.635000000009313,16.669999999983702]","12","RDK","2403","516826","0.0-0.0-2403.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.69458333333508","[15.869999999995343,17.53000000002794,16.635000000009313,15.914999999979045,16.54999999998836,18.260000000009313,16.010000000009313,16.57500000001164,16.15999999997439,17.60999999998603,16.460000000020955,16.760000000009313]","12","RDK","2404","517044","0.0-0.0-2404.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.10545454545751","[16.18499999999767,16.710000000020955,16.580000000016298,16.169999999983702,17.169999999983702,16.679999999993015,36.11000000004424,13.934999999997672,16.604999999981374,15.705000000016298,17.30999999999767]","11","RDK","2405","517262","0.0-0.0-2405.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.190454545452006","[16.639999999955762,16.625,16.619999999995343,16.69000000000233,16.650000000023283,15.840000000025611,35.09499999997206,15.914999999979045,16.550000000046566,16.84499999997206,16.625]","11","RDK","2406","517478","0.0-0.0-2406.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.319500000000698","[15.554999999993015,17.32500000001164,16.760000000009313,16.619999999995343,16.70000000001164,16.68499999999767,33.61499999999069,15.84499999997206,17.48499999998603,16.60500000003958]","10","RDK","2407","517693","0.0-0.0-2407.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.145833333333332","[11.369999999995343,16.64000000001397,16.67499999998836,16.650000000023283,16.154999999969732,17.28000000002794,16.614999999990687,17.55999999999767,16.17499999998836,16.320000000006985,16.724999999976717,15.585000000020955]","12","RDK","2408","517896","0.0-0.0-2408.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.710000000001553","[16.195000000006985,17.604999999981374,16.67499999998836,16.54500000004191,16.724999999976717,16.770000000018626,15.909999999974389,17.294999999983702,16.929999999993015,16.660000000032596,16.69000000000233,16.520000000018626]","12","RDK","2409","518111","0.0-0.0-2409.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.70791666666628","[17.01500000001397,15.834999999962747,17.39000000001397,16.775000000023283,15.964999999967404,16.679999999993015,17.369999999995343,16.65500000002794,16.649999999965075,15.940000000002328,17.445000000006985,16.775000000023283]","12","RDK","2410","518327","0.0-0.0-2410.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.09454545454355","[16.57500000001164,16.779999999969732,15.89000000001397,17.289999999979045,16.210000000020955,17.274999999965075,35.88000000000466,14.119999999995343,16.635000000009313,16.619999999995343,15.76500000001397]","11","RDK","2411","518540","0.0-0.0-2411.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.22000000000381","[17.09000000002561,16.645000000018626,16.669999999983702,16.619999999995343,15.840000000025611,17.529999999969732,34.30999999999767,15.785000000032596,16.639999999955762,16.619999999995343,16.67000000004191]","11","RDK","2412","518759","0.0-0.0-2412.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.361000000004424","[16.625,15.735000000044238,17.414999999979045,15.835000000020955,17.755000000004657,16.604999999981374,34.14000000001397,16,15.924999999988358,17.57500000001164]","10","RDK","2413","518977","0.0-0.0-2413.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.256666666668025","[11.510000000009313,16.570000000006985,16.70499999995809,16.600000000034925,15.804999999993015,16.90999999997439,17.255000000004657,17.73000000003958,16.369999999995343,16.005000000004657,16.79999999998836,16.820000000006985]","12","RDK","2414","519184","0.0-0.0-2414.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.6383333333312","[16.005000000004657,17.04999999998836,16.64000000001397,16.59499999997206,16.70000000001164,16.705000000016298,16.724999999976717,15.585000000020955,17.294999999983702,17.104999999981374,16.67000000004191,16.584999999962747]","12","RDK","2415","519392","0.0-0.0-2415.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","15.403749999997672","[2.1900000000023283,16.92499999998836,15.089999999967404,17.345000000030268,16.76500000001397,15.959999999962747,16.410000000032596,17.529999999969732,16.70000000001164,16.695000000006985,15.825000000011642,17.40999999997439]","12","RDK","2416","519608","0.0-0.0-2416.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.610000000000582","[16.59000000002561,16.71500000002561,16.569999999948777,16.68500000005588,16.625,16.01999999996042,32.00500000000466,1.7449999999953434,16.994999999995343,16.635000000009313,16.625,16.10999999998603]","12","RDK","2417","519824","0.0-0.0-2417.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.186818181817547","[16.169999999983702,17.205000000016298,16.669999999983702,16.06500000000233,17.255000000004657,16.67499999998836,34.01000000000931,15.900000000023283,16.839999999967404,16.78000000002794,16.48499999998603]","11","RDK","2418","520045","0.0-0.0-2418.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.62250000000252","[16.385000000009313,16.679999999993015,15.675000000046566,17.65999999997439,16.794999999983702,16.69000000000233,16.535000000032596,16.53499999997439,16.69000000000233,16.64000000001397,15.85999999998603,17.32500000001164]","12","RDK","2419","520258","0.0-0.0-2419.0"
